"B_demag.region2_zrange0_:0","B_demag.region2_zrange0_:1","B_demag.region2_zrange0_:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.0009747,-4.1714e-06,0.012634,1,5.0932e-08,5.0932e-08,1.19e-07,0
-0.00097627,-4.179e-06,0.012626,1,5.117e-08,5.117e-08,1.19e-07,0
-0.00097785,-4.1866e-06,0.012619,1,5.1408e-08,5.1408e-08,1.19e-07,0
-0.00097942,-4.1942e-06,0.012611,1,5.1646e-08,5.1646e-08,1.19e-07,0
-0.00098099,-4.2018e-06,0.012604,1,5.1884e-08,5.1884e-08,1.19e-07,0
-0.00098239,-4.2095e-06,0.012597,1,5.2122e-08,5.2122e-08,1.19e-07,0
-0.00098363,-4.2173e-06,0.012589,1,5.236e-08,5.236e-08,1.19e-07,0
-0.00098486,-4.225e-06,0.012582,1,5.2598e-08,5.2598e-08,1.19e-07,0
-0.0009861,-4.2328e-06,0.012574,1,5.2836e-08,5.2836e-08,1.19e-07,0
-0.00098733,-4.2406e-06,0.012567,1,5.3074e-08,5.3074e-08,1.19e-07,0
-0.00098857,-4.2483e-06,0.012559,1,5.3312e-08,5.3312e-08,1.19e-07,0
-0.0009898,-4.2561e-06,0.012551,1,5.355e-08,5.355e-08,1.19e-07,0
-0.00099103,-4.2638e-06,0.012544,1,5.3788e-08,5.3788e-08,1.19e-07,0
-0.00099223,-4.2716e-06,0.012536,1,5.4026e-08,5.4026e-08,1.19e-07,0
-0.00099312,-4.2795e-06,0.012529,1,5.4264e-08,5.4264e-08,1.19e-07,0
-0.00099401,-4.2874e-06,0.012521,1,5.4502e-08,5.4502e-08,1.19e-07,0
-0.0009949,-4.2953e-06,0.012513,1,5.474e-08,5.474e-08,1.19e-07,0
-0.00099578,-4.3031e-06,0.012506,1,5.4978e-08,5.4978e-08,1.19e-07,0
-0.00099667,-4.311e-06,0.012498,1,5.5216e-08,5.5216e-08,1.19e-07,0
-0.00099756,-4.3189e-06,0.012491,1,5.5454e-08,5.5454e-08,1.19e-07,0
-0.00099845,-4.3268e-06,0.012483,1,5.5692e-08,5.5692e-08,1.19e-07,0
-0.00099934,-4.3347e-06,0.012475,1,5.593e-08,5.593e-08,1.19e-07,0
-0.00099998,-4.3426e-06,0.012468,1,5.6168e-08,5.6168e-08,1.19e-07,0
-0.0010005,-4.3506e-06,0.01246,1,5.6406e-08,5.6406e-08,1.19e-07,0
-0.001001,-4.3586e-06,0.012452,1,5.6644e-08,5.6644e-08,1.19e-07,0
-0.0010016,-4.3666e-06,0.012444,1,5.6882e-08,5.6882e-08,1.19e-07,0
-0.0010021,-4.3746e-06,0.012437,1,5.712e-08,5.712e-08,1.19e-07,0
-0.0010027,-4.3826e-06,0.012429,1,5.7358e-08,5.7358e-08,1.19e-07,0
-0.0010032,-4.3906e-06,0.012421,1,5.7596e-08,5.7596e-08,1.19e-07,0
-0.0010037,-4.3986e-06,0.012413,1,5.7834e-08,5.7834e-08,1.19e-07,0
-0.0010041,-4.4066e-06,0.012405,1,5.8072e-08,5.8072e-08,1.19e-07,0
-0.0010043,-4.4147e-06,0.012398,1,5.831e-08,5.831e-08,1.19e-07,0
-0.0010045,-4.4228e-06,0.01239,1,5.8548e-08,5.8548e-08,1.19e-07,0
-0.0010047,-4.4309e-06,0.012382,1,5.8786e-08,5.8786e-08,1.19e-07,0
-0.0010049,-4.439e-06,0.012374,1,5.9024e-08,5.9024e-08,1.19e-07,0
-0.001005,-4.4471e-06,0.012366,1,5.9262e-08,5.9262e-08,1.19e-07,0
-0.0010052,-4.4552e-06,0.012358,1,5.95e-08,5.95e-08,1.19e-07,0
-0.0010054,-4.4633e-06,0.012351,1,5.9738e-08,5.9738e-08,1.19e-07,0
-0.0010056,-4.4714e-06,0.012343,1,5.9976e-08,5.9976e-08,1.19e-07,0
-0.0010054,-4.4795e-06,0.012335,1,6.0214e-08,6.0214e-08,1.19e-07,0
-0.0010052,-4.4877e-06,0.012327,1,6.0452e-08,6.0452e-08,1.19e-07,0
-0.001005,-4.4959e-06,0.012319,1,6.069e-08,6.069e-08,1.19e-07,0
-0.0010049,-4.5041e-06,0.012311,1,6.0928e-08,6.0928e-08,1.19e-07,0
-0.0010047,-4.5122e-06,0.012303,1,6.1166e-08,6.1166e-08,1.19e-07,0
-0.0010045,-4.5204e-06,0.012295,1,6.1404e-08,6.1404e-08,1.19e-07,0
-0.0010043,-4.5286e-06,0.012287,1,6.1642e-08,6.1642e-08,1.19e-07,0
-0.0010041,-4.5368e-06,0.012279,1,6.188e-08,6.188e-08,1.19e-07,0
-0.0010037,-4.545e-06,0.012271,1,6.2118e-08,6.2118e-08,1.19e-07,0
-0.0010032,-4.5532e-06,0.012264,1,6.2356e-08,6.2356e-08,1.19e-07,0
-0.0010026,-4.5615e-06,0.012256,1,6.2594e-08,6.2594e-08,1.19e-07,0
-0.0010021,-4.5697e-06,0.012248,1,6.2832e-08,6.2832e-08,1.19e-07,0
-0.0010015,-4.578e-06,0.01224,1,6.307e-08,6.307e-08,1.19e-07,0
-0.001001,-4.5862e-06,0.012232,1,6.3308e-08,6.3308e-08,1.19e-07,0
-0.0010004,-4.5945e-06,0.012224,1,6.3546e-08,6.3546e-08,1.19e-07,0
-0.00099989,-4.6027e-06,0.012216,1,6.3784e-08,6.3784e-08,1.19e-07,0
-0.0009993,-4.611e-06,0.012208,1,6.4022e-08,6.4022e-08,1.19e-07,0
-0.00099839,-4.6193e-06,0.0122,1,6.426e-08,6.426e-08,1.19e-07,0
-0.00099747,-4.6276e-06,0.012192,1,6.4498e-08,6.4498e-08,1.19e-07,0
-0.00099655,-4.6359e-06,0.012184,1,6.4736e-08,6.4736e-08,1.19e-07,0
-0.00099563,-4.6442e-06,0.012176,1,6.4974e-08,6.4974e-08,1.19e-07,0
-0.00099471,-4.6526e-06,0.012168,1,6.5212e-08,6.5212e-08,1.19e-07,0
-0.0009938,-4.6609e-06,0.01216,1,6.545e-08,6.545e-08,1.19e-07,0
-0.00099288,-4.6692e-06,0.012152,1,6.5688e-08,6.5688e-08,1.19e-07,0
-0.00099196,-4.6775e-06,0.012144,1,6.5926e-08,6.5926e-08,1.19e-07,0
-0.00099079,-4.6859e-06,0.012136,1,6.6164e-08,6.6164e-08,1.19e-07,0
-0.00098951,-4.6942e-06,0.012128,1,6.6402e-08,6.6402e-08,1.19e-07,0
-0.00098823,-4.7026e-06,0.01212,1,6.664e-08,6.664e-08,1.19e-07,0
-0.00098694,-4.711e-06,0.012112,1,6.6878e-08,6.6878e-08,1.19e-07,0
-0.00098566,-4.7194e-06,0.012104,1,6.7116e-08,6.7116e-08,1.19e-07,0
-0.00098438,-4.7277e-06,0.012095,1,6.7354e-08,6.7354e-08,1.19e-07,0
-0.0009831,-4.7361e-06,0.012087,1,6.7592e-08,6.7592e-08,1.19e-07,0
-0.00098181,-4.7445e-06,0.012079,1,6.783e-08,6.783e-08,1.19e-07,0
-0.00098043,-4.7529e-06,0.012071,1,6.8068e-08,6.8068e-08,1.19e-07,0
