"B_demag.region2_zrange299_:0","B_demag.region2_zrange299_:1","B_demag.region2_zrange299_:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.0027013,-8.6302e-06,0.012355,1,4.6886e-08,4.6886e-08,1.19e-07,0
0.0027084,-8.6692e-06,0.012336,1,4.7124e-08,4.7124e-08,1.19e-07,0
0.0027156,-8.7083e-06,0.012317,1,4.7362e-08,4.7362e-08,1.19e-07,0
0.0027228,-8.7474e-06,0.012298,1,4.76e-08,4.76e-08,1.19e-07,0
0.00273,-8.7864e-06,0.012279,1,4.7838e-08,4.7838e-08,1.19e-07,0
0.0027369,-8.8254e-06,0.012259,1,4.8076e-08,4.8076e-08,1.19e-07,0
0.0027433,-8.8641e-06,0.012239,1,4.8314e-08,4.8314e-08,1.19e-07,0
0.0027496,-8.9028e-06,0.01222,1,4.8552e-08,4.8552e-08,1.19e-07,0
0.002756,-8.9415e-06,0.0122,1,4.879e-08,4.879e-08,1.19e-07,0
0.0027623,-8.9803e-06,0.01218,1,4.9028e-08,4.9028e-08,1.19e-07,0
0.0027687,-9.019e-06,0.01216,1,4.9266e-08,4.9266e-08,1.19e-07,0
0.0027751,-9.0577e-06,0.012141,1,4.9504e-08,4.9504e-08,1.19e-07,0
0.0027814,-9.0964e-06,0.012121,1,4.9742e-08,4.9742e-08,1.19e-07,0
0.0027878,-9.1352e-06,0.012101,1,4.998e-08,4.998e-08,1.19e-07,0
0.0027934,-9.1734e-06,0.012081,1,5.0218e-08,5.0218e-08,1.19e-07,0
0.0027988,-9.2116e-06,0.012061,1,5.0456e-08,5.0456e-08,1.19e-07,0
0.0028043,-9.2498e-06,0.012041,1,5.0694e-08,5.0694e-08,1.19e-07,0
0.0028098,-9.288e-06,0.01202,1,5.0932e-08,5.0932e-08,1.19e-07,0
0.0028153,-9.3263e-06,0.012,1,5.117e-08,5.117e-08,1.19e-07,0
0.0028208,-9.3645e-06,0.01198,1,5.1408e-08,5.1408e-08,1.19e-07,0
0.0028263,-9.4027e-06,0.01196,1,5.1646e-08,5.1646e-08,1.19e-07,0
0.0028318,-9.4409e-06,0.011939,1,5.1884e-08,5.1884e-08,1.19e-07,0
0.0028369,-9.4788e-06,0.011919,1,5.2122e-08,5.2122e-08,1.19e-07,0
0.0028415,-9.5163e-06,0.011898,1,5.236e-08,5.236e-08,1.19e-07,0
0.0028461,-9.5538e-06,0.011878,1,5.2598e-08,5.2598e-08,1.19e-07,0
0.0028507,-9.5913e-06,0.011857,1,5.2836e-08,5.2836e-08,1.19e-07,0
0.0028553,-9.6288e-06,0.011836,1,5.3074e-08,5.3074e-08,1.19e-07,0
0.0028599,-9.6663e-06,0.011816,1,5.3312e-08,5.3312e-08,1.19e-07,0
0.0028645,-9.7038e-06,0.011795,1,5.355e-08,5.355e-08,1.19e-07,0
0.0028691,-9.7413e-06,0.011774,1,5.3788e-08,5.3788e-08,1.19e-07,0
0.0028736,-9.7787e-06,0.011754,1,5.4026e-08,5.4026e-08,1.19e-07,0
0.0028773,-9.8154e-06,0.011733,1,5.4264e-08,5.4264e-08,1.19e-07,0
0.0028809,-9.852e-06,0.011712,1,5.4502e-08,5.4502e-08,1.19e-07,0
0.0028846,-9.8886e-06,0.011691,1,5.474e-08,5.474e-08,1.19e-07,0
0.0028883,-9.9252e-06,0.01167,1,5.4978e-08,5.4978e-08,1.19e-07,0
0.002892,-9.9618e-06,0.011649,1,5.5216e-08,5.5216e-08,1.19e-07,0
0.0028956,-9.9985e-06,0.011628,1,5.5454e-08,5.5454e-08,1.19e-07,0
0.0028993,-1.0035e-05,0.011607,1,5.5692e-08,5.5692e-08,1.19e-07,0
0.002903,-1.0072e-05,0.011586,1,5.593e-08,5.593e-08,1.19e-07,0
0.002906,-1.0108e-05,0.011564,1,5.6168e-08,5.6168e-08,1.19e-07,0
0.0029087,-1.0143e-05,0.011543,1,5.6406e-08,5.6406e-08,1.19e-07,0
0.0029114,-1.0179e-05,0.011522,1,5.6644e-08,5.6644e-08,1.19e-07,0
0.0029141,-1.0214e-05,0.0115,1,5.6882e-08,5.6882e-08,1.19e-07,0
0.0029169,-1.025e-05,0.011479,1,5.712e-08,5.712e-08,1.19e-07,0
0.0029196,-1.0285e-05,0.011458,1,5.7358e-08,5.7358e-08,1.19e-07,0
0.0029223,-1.0321e-05,0.011436,1,5.7596e-08,5.7596e-08,1.19e-07,0
0.002925,-1.0356e-05,0.011415,1,5.7834e-08,5.7834e-08,1.19e-07,0
0.0029275,-1.0391e-05,0.011394,1,5.8072e-08,5.8072e-08,1.19e-07,0
0.0029292,-1.0426e-05,0.011372,1,5.831e-08,5.831e-08,1.19e-07,0
0.0029309,-1.046e-05,0.01135,1,5.8548e-08,5.8548e-08,1.19e-07,0
0.0029327,-1.0494e-05,0.011329,1,5.8786e-08,5.8786e-08,1.19e-07,0
0.0029344,-1.0528e-05,0.011307,1,5.9024e-08,5.9024e-08,1.19e-07,0
0.0029361,-1.0562e-05,0.011286,1,5.9262e-08,5.9262e-08,1.19e-07,0
0.0029379,-1.0597e-05,0.011264,1,5.95e-08,5.95e-08,1.19e-07,0
0.0029396,-1.0631e-05,0.011242,1,5.9738e-08,5.9738e-08,1.19e-07,0
0.0029414,-1.0665e-05,0.011221,1,5.9976e-08,5.9976e-08,1.19e-07,0
0.0029422,-1.0698e-05,0.011199,1,6.0214e-08,6.0214e-08,1.19e-07,0
0.0029429,-1.0731e-05,0.011177,1,6.0452e-08,6.0452e-08,1.19e-07,0
0.0029437,-1.0763e-05,0.011155,1,6.069e-08,6.069e-08,1.19e-07,0
0.0029444,-1.0796e-05,0.011134,1,6.0928e-08,6.0928e-08,1.19e-07,0
0.0029451,-1.0829e-05,0.011112,1,6.1166e-08,6.1166e-08,1.19e-07,0
0.0029459,-1.0862e-05,0.01109,1,6.1404e-08,6.1404e-08,1.19e-07,0
0.0029466,-1.0894e-05,0.011068,1,6.1642e-08,6.1642e-08,1.19e-07,0
0.0029473,-1.0927e-05,0.011046,1,6.188e-08,6.188e-08,1.19e-07,0
0.0029475,-1.0959e-05,0.011024,1,6.2118e-08,6.2118e-08,1.19e-07,0
0.0029472,-1.099e-05,0.011003,1,6.2356e-08,6.2356e-08,1.19e-07,0
0.002947,-1.1021e-05,0.010981,1,6.2594e-08,6.2594e-08,1.19e-07,0
0.0029467,-1.1052e-05,0.010959,1,6.2832e-08,6.2832e-08,1.19e-07,0
0.0029464,-1.1083e-05,0.010937,1,6.307e-08,6.307e-08,1.19e-07,0
0.0029461,-1.1114e-05,0.010915,1,6.3308e-08,6.3308e-08,1.19e-07,0
0.0029458,-1.1145e-05,0.010893,1,6.3546e-08,6.3546e-08,1.19e-07,0
0.0029455,-1.1176e-05,0.010871,1,6.3784e-08,6.3784e-08,1.19e-07,0
0.0029451,-1.1207e-05,0.010849,1,6.4022e-08,6.4022e-08,1.19e-07,0
0.0029438,-1.1236e-05,0.010827,1,6.426e-08,6.426e-08,1.19e-07,0
0.0029424,-1.1265e-05,0.010805,1,6.4498e-08,6.4498e-08,1.19e-07,0
0.0029411,-1.1294e-05,0.010783,1,6.4736e-08,6.4736e-08,1.19e-07,0
0.0029397,-1.1323e-05,0.010761,1,6.4974e-08,6.4974e-08,1.19e-07,0
0.0029384,-1.1352e-05,0.010739,1,6.5212e-08,6.5212e-08,1.19e-07,0
0.0029371,-1.1381e-05,0.010717,1,6.545e-08,6.545e-08,1.19e-07,0
0.0029357,-1.141e-05,0.010695,1,6.5688e-08,6.5688e-08,1.19e-07,0
0.0029344,-1.1439e-05,0.010673,1,6.5926e-08,6.5926e-08,1.19e-07,0
0.0029323,-1.1467e-05,0.010651,1,6.6164e-08,6.6164e-08,1.19e-07,0
0.0029299,-1.1494e-05,0.010629,1,6.6402e-08,6.6402e-08,1.19e-07,0
0.0029275,-1.1521e-05,0.010607,1,6.664e-08,6.664e-08,1.19e-07,0
0.0029251,-1.1548e-05,0.010585,1,6.6878e-08,6.6878e-08,1.19e-07,0
0.0029228,-1.1575e-05,0.010563,1,6.7116e-08,6.7116e-08,1.19e-07,0
0.0029204,-1.1602e-05,0.010541,1,6.7354e-08,6.7354e-08,1.19e-07,0
0.002918,-1.1628e-05,0.010519,1,6.7592e-08,6.7592e-08,1.19e-07,0
0.0029156,-1.1655e-05,0.010497,1,6.783e-08,6.783e-08,1.19e-07,0
0.0029129,-1.1682e-05,0.010475,1,6.8068e-08,6.8068e-08,1.19e-07,0
0.0029094,-1.1706e-05,0.010453,1,6.8306e-08,6.8306e-08,1.19e-07,0
0.002906,-1.1731e-05,0.010432,1,6.8544e-08,6.8544e-08,1.19e-07,0
0.0029025,-1.1756e-05,0.01041,1,6.8782e-08,6.8782e-08,1.19e-07,0
0.0028991,-1.178e-05,0.010388,1,6.902e-08,6.902e-08,1.19e-07,0
0.0028956,-1.1805e-05,0.010366,1,6.9258e-08,6.9258e-08,1.19e-07,0
0.0028921,-1.183e-05,0.010344,1,6.9496e-08,6.9496e-08,1.19e-07,0
0.0028887,-1.1854e-05,0.010322,1,6.9734e-08,6.9734e-08,1.19e-07,0
